name,tpm_kallisto,count_kallisto,tpm_rsem,count_rsem
TRINITY_DN131_c0_g2_i5,28.6859,148.197,19.38,78.58
TRINITY_DN131_c0_g2_i7,39.3117,51.3031,42.65,43.78
TRINITY_DN131_c0_g2_i6,109.546,54.0,102.75,40.0
TRINITY_DN131_c0_g3_i1,197.863,187.0,198.92,148.0
TRINITY_DN131_c0_g4_i1,141.942,106.0,144.45,85.0
TRINITY_DN131_c0_g5_i1,96.3978,154.0,95.55,120.0
TRINITY_DN131_c0_g6_i1,66.3836,84.0,67.32,67.0
TRINITY_DN131_c1_g1_i3,183.783,269.0,193.76,223.0
TRINITY_DN131_c2_g1_i1,93.049,92.0,82.24,64.0
TRINITY_DN131_c3_g1_i1,47.7937,31.0,52.79,27.0
TRINITY_DN131_c3_g2_i1,66.0278,110.0,69.49,91.0
TRINITY_DN131_c3_g3_i1,98.1524,146.0,94.05,110.0
TRINITY_DN152_c0_g1_i1,156.849,226.0,157.11,178.0
TRINITY_DN165_c0_g1_i1,84.1624,142.298,101.0,134.23
TRINITY_DN165_c0_g1_i2,152.618,236.702,149.89,182.77
TRINITY_DN154_c0_g1_i1,48.3923,68.0,43.44,48.0
TRINITY_DN189_c0_g1_i1,132.29,151.0,136.96,123.0
TRINITY_DN138_c0_g1_i1,248.118,389.0,246.64,304.0
TRINITY_DN177_c0_g1_i2,537.65,509.731,550.2,410.64
TRINITY_DN177_c0_g1_i1,49.1122,61.2687,52.34,51.36
TRINITY_DN176_c0_g1_i1,226.098,161.0,129.24,72.53
TRINITY_DN176_c0_g1_i2,0.0,0.0,46.34,13.86
TRINITY_DN176_c0_g1_i3,0.0,0.0,78.2,35.67
TRINITY_DN176_c1_g1_i9,11.3147,10.9964,100.09,76.57
TRINITY_DN176_c1_g1_i18,0.0,0.0,0.0,0.0
TRINITY_DN176_c1_g1_i20,247.799,94.1408,311.51,93.64
TRINITY_DN176_c1_g1_i16,162.636,226.437,24.82,27.17
TRINITY_DN176_c1_g1_i15,29.3359,22.5475,29.36,17.78
TRINITY_DN176_c1_g1_i7,34.9128,49.5435,14.01,15.63
TRINITY_DN176_c1_g1_i8,124.41,221.695,109.54,153.42
TRINITY_DN176_c1_g1_i12,37.5423,67.9046,51.91,73.8
TRINITY_DN176_c1_g1_i23,25.9504,47.6325,31.64,45.64
TRINITY_DN176_c1_g1_i19,53.3241,55.1023,47.84,38.9
TRINITY_DN176_c1_g1_i10,0.0,0.0,130.61,151.44
TRINITY_DN170_c0_g1_i1,180.289,172.0,173.1,130.0
TRINITY_DN156_c0_g1_i1,97.7498,240.0,95.91,185.0
TRINITY_DN118_c0_g1_i4,53.0052,118.0,53.74,94.0
TRINITY_DN118_c0_g1_i1,0.0,0.0,0.0,0.0
TRINITY_DN167_c0_g1_i3,122.534,261.0,121.29,203.0
TRINITY_DN182_c0_g1_i1,81.5044,177.0,76.77,131.0
TRINITY_DN185_c0_g1_i1,124.746,49.0,112.65,35.0
TRINITY_DN185_c0_g2_i1,119.037,49.0,135.18,44.0
TRINITY_DN181_c0_g1_i1,130.642,53.0,118.45,38.0
TRINITY_DN181_c0_g2_i1,475.255,206.0,472.85,162.0
TRINITY_DN116_c0_g1_i1,38.5631,48.7968,40.71,40.52
TRINITY_DN116_c0_g1_i4,116.823,144.813,117.79,114.85
TRINITY_DN116_c0_g1_i2,66.0348,83.5586,64.52,64.22
TRINITY_DN116_c0_g1_i3,186.216,230.832,175.79,171.4
TRINITY_DN126_c0_g1_i2,188.927,82.2655,211.04,72.63
TRINITY_DN126_c0_g1_i1,160.75,75.7345,159.52,59.37
TRINITY_DN104_c0_g1_i1,102.742,222.0,95.42,162.0
TRINITY_DN142_c0_g1_i1,538.365,646.0,522.27,493.0
TRINITY_DN222_c0_g1_i1,33.7301,47.5308,34.8,38.57
TRINITY_DN222_c0_g1_i3,32.3978,77.7779,38.3,72.24
TRINITY_DN222_c0_g1_i2,32.6808,87.3687,20.0,42.0
TRINITY_DN222_c0_g1_i7,18.7806,21.3436,17.21,15.39
TRINITY_DN222_c0_g1_i4,34.7794,92.9791,44.2,92.81
TRINITY_DN202_c0_g1_i1,137.226,218.0,141.72,177.0
TRINITY_DN270_c0_g1_i1,88.8152,144.0,91.79,117.0
TRINITY_DN270_c0_g2_i1,65.4465,242.0,65.78,191.0
TRINITY_DN276_c0_g1_i1,48.0188,59.0,52.77,51.0
TRINITY_DN279_c0_g1_i1,88.5708,34.0,88.9,27.0
TRINITY_DN279_c0_g2_i1,97.2281,46.0,96.33,36.0
TRINITY_DN279_c1_g1_i1,315.119,340.0,330.96,281.0
TRINITY_DN296_c0_g1_i1,135.986,70.0,135.34,55.0
TRINITY_DN248_c0_g1_i1,47.6806,67.0,45.25,50.0
TRINITY_DN203_c0_g1_i1,100.087,264.0,97.49,202.0
TRINITY_DN252_c0_g1_i1,121.008,159.0,112.25,116.0
TRINITY_DN294_c0_g1_i1,80.7173,152.0,77.03,114.0
TRINITY_DN294_c0_g2_i1,98.3795,116.0,92.71,86.0
TRINITY_DN200_c0_g1_i1,88.3518,268.0,91.93,219.0
TRINITY_DN200_c0_g2_i1,71.4742,83.0,76.62,70.0
TRINITY_DN271_c0_g1_i1,102.536,60.0,108.31,50.0
TRINITY_DN271_c0_g2_i1,96.086,91.0012,118.15,88.09
TRINITY_DN271_c0_g2_i3,172.14,97.9988,146.73,65.91
TRINITY_DN271_c0_g3_i1,86.7908,47.0,51.47,22.0
TRINITY_DN271_c0_g4_i1,86.5556,57.0,65.49,34.0
TRINITY_DN242_c0_g1_i1,199.72,789.0,198.91,617.0
TRINITY_DN242_c0_g2_i1,258.784,815.0,259.56,642.0
TRINITY_DN274_c0_g1_i1,78.4208,185.0,76.08,141.0
TRINITY_DN262_c0_g1_i1,59.444,324.664,63.98,274.31
TRINITY_DN262_c0_g1_i4,3.33399,18.0835,0.86,3.64
TRINITY_DN262_c0_g1_i3,0.00180024,0.00983231,0.0,0.0
TRINITY_DN262_c0_g1_i2,83.3784,452.24300000000005,83.62,356.04
TRINITY_DN262_c0_g2_i1,46.286,146.0,48.44,120.0
TRINITY_DN226_c0_g1_i1,191.685,118.248,207.54,100.97
TRINITY_DN226_c0_g1_i2,126.036,71.7516,106.92,48.03
TRINITY_DN253_c0_g1_i1,146.89700000000005,155.0,137.29,114.0
TRINITY_DN218_c0_g1_i1,119.772,86.0,130.77,74.0
TRINITY_DN218_c0_g2_i1,168.668,186.0,159.04,138.0
TRINITY_DN218_c0_g3_i1,176.09799999999996,146.0,168.45,110.0
TRINITY_DN218_c1_g1_i1,135.072,324.0,134.78,254.0
TRINITY_DN218_c2_g1_i1,108.232,274.0,112.63,224.0
TRINITY_DN208_c0_g1_i1,75.1734,123.0,76.19,98.0
TRINITY_DN235_c0_g1_i1,84.9964,192.0,83.95,149.0
TRINITY_DN235_c1_g1_i1,58.8389,108.0,55.45,80.0
TRINITY_DN205_c0_g1_i1,104.128,79.0,95.35,57.0
TRINITY_DN277_c0_g2_i1,83.8416,144.0,88.89,120.0
TRINITY_DN277_c0_g3_i1,70.3529,84.0,69.2,65.0
TRINITY_DN277_c0_g1_i4,52.6276,123.891,48.45,89.61
TRINITY_DN277_c0_g1_i2,41.5257,103.109,34.55,67.39
TRINITY_DN277_c0_g4_i1,158.141,337.0,162.44,272.0
TRINITY_DN277_c0_g5_i1,270.033,516.0,279.68,420.0
TRINITY_DN277_c0_g6_i1,393.694,1097.0,397.5,870.0
TRINITY_DN277_c1_g1_i1,76.3158,103.0,64.06,68.0
TRINITY_DN277_c2_g1_i1,63.3793,44.0,67.62,37.0
TRINITY_DN277_c2_g2_i1,47.2983,78.0,50.14,65.0
TRINITY_DN277_c3_g1_i1,38.5433,25.0,33.24,17.0
TRINITY_DN297_c0_g1_i1,417.974,509.0,409.2,392.0
TRINITY_DN297_c0_g2_i1,72.9418,74.0,75.14,60.0
TRINITY_DN243_c0_g1_i1,165.945,617.89,184.2,538.56
TRINITY_DN243_c0_g1_i3,0.0,0.0,0.0,0.0
TRINITY_DN243_c0_g1_i6,111.963,511.365,110.95,397.84
TRINITY_DN243_c0_g1_i5,161.856,532.2080000000002,163.75,422.85
TRINITY_DN243_c0_g1_i2,102.753,465.431,101.48,360.88
TRINITY_DN243_c0_g2_i1,104.829,79.3239,105.91,63.14
TRINITY_DN243_c1_g1_i1,180.55,299.0,174.37,227.0
TRINITY_DN213_c0_g1_i1,96.9059,386.0,99.12,310.0
TRINITY_DN234_c0_g1_i1,109.776,525.0,108.4,407.0
TRINITY_DN281_c0_g1_i1,51.7002,93.0,55.17,78.0
TRINITY_DN245_c0_g1_i1,92.2475,87.0,95.63,71.0
TRINITY_DN245_c0_g2_i1,77.8316,91.0,85.88,79.0
TRINITY_DN259_c0_g1_i2,41.119,22.9604,47.81,21.07
TRINITY_DN259_c0_g1_i1,82.8517,56.0396,80.52,42.93
TRINITY_DN219_c0_g1_i1,106.265,143.0,105.83,112.0
TRINITY_DN284_c0_g1_i1,69.1184,29.0,57.28,19.0
TRINITY_DN289_c0_g1_i1,76.6745,125.0,78.03,100.0
TRINITY_DN283_c0_g1_i4,23.2695,39.7813,19.63,26.37
TRINITY_DN283_c0_g1_i3,50.323,89.1256,43.78,60.94
TRINITY_DN283_c0_g1_i2,45.8347,78.4951,49.32,66.4
TRINITY_DN283_c0_g1_i1,93.9085,166.59799999999996,100.61,140.29
TRINITY_DN257_c0_g1_i2,63.1555,106.593,64.94,86.16
TRINITY_DN257_c0_g1_i1,102.01,175.407,97.55,131.84
TRINITY_DN260_c0_g1_i1,257.656,278.0,262.65,223.0
TRINITY_DN249_c0_g1_i2,79.6465,121.0,83.72,100.0
TRINITY_DN246_c0_g1_i1,165.325,231.0,151.99,167.0
TRINITY_DN216_c0_g1_i1,109.791,717.0,109.24,560.0
TRINITY_DN238_c0_g1_i1,75.9353,189.0,74.16,145.0
TRINITY_DN288_c0_g1_i1,50.4826,38.0,52.27,31.0
TRINITY_DN275_c0_g1_i2,91.033,40.0,86.39,30.0
TRINITY_DN264_c0_g1_i1,83.4499,119.0,81.15,91.0
TRINITY_DN212_c0_g1_i1,79.4628,340.0,85.43,287.0
TRINITY_DN287_c0_g1_i3,82.3882,150.0,81.76,117.0
TRINITY_DN258_c0_g1_i1,56.9497,130.0,51.3,92.0
TRINITY_DN204_c0_g1_i1,148.38299999999995,378.0,146.41,293.0
TRINITY_DN293_c0_g1_i1,83.0869,30.0,87.47,25.0
TRINITY_DN228_c0_g1_i1,64.1665,102.0,64.82,81.0
TRINITY_DN228_c0_g2_i1,86.0308,68.0,88.33,55.0
TRINITY_DN228_c0_g3_i1,62.3082,103.0,63.87,83.0
TRINITY_DN278_c0_g1_i2,157.02,83.7856,189.29,79.72
TRINITY_DN278_c0_g1_i1,917.647,504.214,872.37,378.28
TRINITY_DN251_c0_g1_i1,57.8158,86.0,60.71,71.0
TRINITY_DN215_c0_g2_i1,237.932,113.513,141.5,53.32
TRINITY_DN215_c0_g2_i5,9.1881,15.7626,149.31,201.34
TRINITY_DN215_c0_g2_i4,120.476,211.698,0.0,0.0
TRINITY_DN215_c0_g2_i3,0.0,0.0,47.34,16.29
TRINITY_DN215_c0_g3_i1,445.451,224.0,423.11,168.0
TRINITY_DN215_c0_g1_i7,184.654,86.9962,191.23,71.17
TRINITY_DN215_c0_g1_i3,94.027,252.024,86.22,181.53
TRINITY_DN215_c0_g1_i4,109.105,103.007,124.25,92.35
TRINITY_DN217_c0_g1_i1,83.0272,110.0,85.41,89.0
TRINITY_DN263_c0_g1_i1,94.7657,103.0,98.21,84.0
TRINITY_DN227_c0_g1_i1,63.5338,78.0,62.13,60.0
TRINITY_DN273_c0_g1_i1,118.494,239.0,114.2,181.0
TRINITY_DN237_c0_g1_i1,112.187,368.0,109.08,281.0
TRINITY_DN285_c0_g1_i2,49.6014,57.846,47.77,43.83
TRINITY_DN285_c0_g1_i1,124.899,307.154,128.46,248.17
TRINITY_DN240_c0_g1_i1,59.5293,100.0,56.04,74.0
TRINITY_DN282_c0_g1_i1,114.931,106.0,114.3,83.0
TRINITY_DN201_c0_g1_i1,125.244,60.0,126.85,48.0
TRINITY_DN290_c0_g1_i1,94.6176,363.0,87.3,263.0
TRINITY_DN290_c1_g1_i1,90.234,182.0,90.22,143.0
TRINITY_DN244_c0_g1_i1,58.909,93.0,56.4,70.0
TRINITY_DN214_c0_g1_i1,144.165,192.0,141.3,148.0
TRINITY_DN223_c0_g1_i2,119.789,511.0,119.72,401.0
TRINITY_DN223_c1_g1_i1,75.4438,169.0,74.43,131.0
TRINITY_DN223_c1_g2_i1,72.639,171.0,75.7,140.0
TRINITY_DN209_c0_g1_i2,150.64600000000004,69.0323,132.12,47.83
TRINITY_DN209_c0_g1_i1,82.8554,37.9677,80.56,29.17
TRINITY_DN207_c0_g1_i1,712.1419999999998,714.0,694.42,548.0
TRINITY_DN236_c0_g1_i1,247.163,176.0,260.15,146.0
TRINITY_DN236_c0_g2_i1,54.4023,30.0,59.75,26.0
TRINITY_DN236_c0_g3_i1,1104.22,3194.0,1114.48,2532.0
TRINITY_DN236_c0_g4_i1,220.626,466.0,223.54,371.0
TRINITY_DN236_c1_g1_i1,91.4201,321.0,83.78,231.0
TRINITY_DN231_c0_g1_i1,75.0421,80.0,77.48,65.0
TRINITY_DN232_c0_g1_i1,61.5195,69.0,61.19,54.0
TRINITY_DN250_c0_g1_i1,111.023,133.0,109.3,103.0
TRINITY_DN247_c0_g1_i1,63.6545,63.0,64.18,50.0
TRINITY_DN239_c0_g1_i1,56.4702,70.0,51.28,50.0
TRINITY_DN225_c0_g1_i1,917.204,1016.0,918.21,800.32
TRINITY_DN254_c0_g1_i1,61.331,113.0,60.08,87.0
TRINITY_DN272_c0_g1_i2,107.724,48.5091,93.25,33.18
TRINITY_DN272_c0_g1_i1,278.678,125.491,291.77,103.82
TRINITY_DN298_c0_g1_i1,716.779,477.0,722.4,379.0
TRINITY_DN265_c0_g1_i1,70.8489,56.0,77.09,48.0
TRINITY_DN220_c0_g1_i1,53.9126,163.0,57.69,137.0
TRINITY_DN295_c0_g1_i1,142.161,50.625,154.99,43.7
TRINITY_DN295_c0_g1_i2,110.57,39.375,82.66,23.3
TRINITY_DN261_c0_g1_i1,123.299,313.0,126.87,253.0
TRINITY_DN286_c0_g1_i1,126.171,566.0,120.67,425.0
TRINITY_DN268_c0_g1_i1,221.238,353.0,228.01,286.0
TRINITY_DN292_c0_g1_i1,133.961,322.0,134.51,254.0
TRINITY_DN280_c0_g1_i1,51.5256,91.0,46.82,65.0
TRINITY_DN280_c0_g2_i1,80.7538,76.0,71.53,53.0
TRINITY_DN230_c0_g1_i2,82.32700000000001,99.1131,72.06,68.24
TRINITY_DN230_c0_g1_i1,188.772,226.887,197.52,186.76
TRINITY_DN269_c0_g1_i2,50.0732,57.5025,42.4,38.3
TRINITY_DN269_c0_g1_i1,50.0496,74.4975,51.86,60.7
TRINITY_DN229_c0_g1_i1,91.8322,48.0,89.67,37.0
TRINITY_DN256_c0_g1_i1,49.6928,109.0,51.64,89.0
TRINITY_DN256_c0_g2_i1,104.009,263.0,100.18,199.0
TRINITY_DN267_c0_g1_i1,106.426,414.0,98.54,301.0
TRINITY_DN210_c0_g1_i1,273.907,424.0,271.98,331.0
TRINITY_DN291_c0_g1_i1,67.0534,53.0,69.06,43.0
TRINITY_DN233_c0_g1_i1,77.7436,67.0,66.31,45.0
TRINITY_DN221_c0_g1_i6,55.2934,51.8191,53.38,39.38
TRINITY_DN221_c0_g1_i3,41.6656,41.4851,75.9,59.48
TRINITY_DN221_c0_g1_i8,122.728,123.17,117.07,92.48
TRINITY_DN221_c0_g1_i1,87.5789,87.6337,118.09,93.01
TRINITY_DN221_c0_g1_i4,46.841,47.8922,16.97,13.65
TRINITY_DN224_c0_g1_i1,91.8108,56.0,95.62,46.0
TRINITY_DN299_c0_g1_i1,32.3468,12.3529,20.27,6.13
TRINITY_DN299_c0_g1_i2,150.952,57.6471,141.9,42.87
TRINITY_DN241_c0_g1_i1,115.102,96.0,106.56,70.0
TRINITY_DN211_c0_g1_i1,76.0558,162.0,75.28,126.0
TRINITY_DN211_c0_g2_i1,92.5429,204.0,94.69,164.0
TRINITY_DN255_c0_g1_i3,198.873,281.82,2022.25,2253.45
TRINITY_DN255_c0_g1_i2,290.3,401.016,810.68,880.65
TRINITY_DN255_c0_g1_i5,2344.75,3076.26,0.0,0.0
TRINITY_DN361_c0_g1_i1,49.6336,107.0,49.0,83.0
TRINITY_DN389_c0_g1_i1,75.7932,56.0,65.27,38.0
TRINITY_DN395_c0_g1_i1,46.5674,20.0,50.08,17.0
TRINITY_DN382_c0_g1_i1,45.6192,76.0,48.11,63.0
TRINITY_DN346_c0_g1_i1,93.9073,34.0,87.23,25.0
TRINITY_DN346_c0_g2_i1,103.34,70.0,106.75,57.0
TRINITY_DN346_c1_g1_i1,129.261,161.0,125.54,123.0
TRINITY_DN313_c0_g1_i1,44.7045,36.0,45.72,29.0
TRINITY_DN370_c0_g1_i1,55.9702,61.0,48.97,42.0
TRINITY_DN317_c0_g1_i1,127.611,246.0,125.42,190.0
TRINITY_DN317_c0_g2_i1,46.2146,78.0,48.24,64.0
TRINITY_DN365_c0_g1_i1,60.3751,84.0,63.98,70.0
TRINITY_DN300_c0_g1_i1,111.123,68.0,109.81,53.0
TRINITY_DN300_c1_g1_i2,11.573,23.6064,7.38,11.83
TRINITY_DN300_c1_g1_i1,51.5294,97.3936,51.95,77.17
TRINITY_DN310_c0_g1_i1,78.7914,229.0,81.04,185.0
TRINITY_DN310_c0_g2_i1,86.4146,206.0,83.3,156.0
TRINITY_DN336_c0_g1_i1,111.268,300.0,111.43,236.0
TRINITY_DN336_c0_g2_i1,73.4342,37.0,62.84,25.0
TRINITY_DN325_c0_g1_i1,52.0328,37.0,49.96,28.0
TRINITY_DN305_c0_g1_i1,68.3654,80.0,61.92,57.0
TRINITY_DN306_c0_g1_i1,90.09,83.0,82.72,60.0
TRINITY_DN367_c0_g1_i1,47.257,62.0,46.52,48.0
TRINITY_DN360_c0_g1_i3,19.0964,18.5403,33.9,25.91
TRINITY_DN360_c0_g1_i2,55.0429,56.7147,61.2,49.63
TRINITY_DN360_c0_g1_i1,57.5161,59.2631,44.93,36.43
TRINITY_DN360_c0_g1_i4,18.0063,17.4819,13.12,10.03
TRINITY_DN329_c0_g1_i1,56.5928,21.5,36.18,10.88
TRINITY_DN329_c0_g1_i2,56.5928,21.5,60.3,18.12
TRINITY_DN362_c0_g1_i1,55.9278,159.0,57.77,129.0
TRINITY_DN348_c0_g1_i1,58.5858,38.0,56.71,29.0
TRINITY_DN383_c0_g1_i1,49.6377,54.0,46.73,40.0
TRINITY_DN366_c0_g1_i1,49.3322,68.0,46.13,50.0
TRINITY_DN328_c0_g1_i1,44.4173,64.0,42.37,48.0
TRINITY_DN340_c0_g1_i1,136.063,78.0,112.76,51.0
TRINITY_DN345_c0_g1_i1,84.7414,39.0,96.26,35.0
TRINITY_DN399_c0_g1_i1,81.6731,32.0,93.57,29.0
TRINITY_DN399_c0_g2_i1,75.1912,27.0,77.39,22.0
TRINITY_DN368_c0_g1_i1,49.9877,115.0,48.69,88.0
TRINITY_DN307_c0_g1_i1,226.867,391.0,218.5,296.0
TRINITY_DN357_c0_g1_i1,99.4867,125.0,108.27,107.0
TRINITY_DN301_c0_g1_i1,109.841,480.0,107.84,370.0
TRINITY_DN351_c0_g1_i2,204.925,99.3913,200.0,76.61
TRINITY_DN351_c0_g1_i1,56.9236,27.6087,48.0,18.39
TRINITY_DN354_c0_g1_i1,56.5249,75.0,56.54,59.0
TRINITY_DN376_c0_g1_i1,66.7473,47.0,63.07,35.0
TRINITY_DN312_c0_g1_i1,122.783,366.842,128.44,301.38
TRINITY_DN312_c0_g2_i1,42.268,83.15799999999999,44.38,68.62
TRINITY_DN333_c0_g1_i2,24.6252,17.0712,16.15,8.82
TRINITY_DN333_c0_g1_i1,160.00799999999995,100.929,163.2,81.18
TRINITY_DN315_c0_g1_i1,57.6816,54.0,61.06,45.0
TRINITY_DN379_c0_g1_i1,47.0091,40.0,43.28,29.0
TRINITY_DN379_c0_g2_i1,43.5182,18.0,30.58,10.0
TRINITY_DN308_c0_g1_i1,62.6257,117.0,64.02,94.0
TRINITY_DN353_c0_g1_i1,83.2909,29.0,83.42,23.0
TRINITY_DN353_c0_g2_i1,62.6203,163.0,60.64,124.0
TRINITY_DN384_c0_g1_i1,50.8834,27.0,59.69,25.0
TRINITY_DN385_c0_g1_i1,75.7932,56.0,75.57,44.0
TRINITY_DN385_c0_g2_i1,56.5942,77.0,56.08,60.0
TRINITY_DN363_c0_g1_i1,54.1229,117.0,54.75,93.0
TRINITY_DN324_c0_g1_i1,72.4215,119.0,66.58,86.0
TRINITY_DN314_c0_g1_i1,64.3079,72.0,64.7,57.0
TRINITY_DN320_c0_g1_i1,109.929,41.0,111.81,33.0
TRINITY_DN371_c0_g1_i1,63.1118,141.0,60.39,106.0
TRINITY_DN347_c0_g1_i1,97.8677,112.0,101.07,91.0
TRINITY_DN341_c0_g1_i1,75.4714,50.0,68.92,36.0
TRINITY_DN364_c0_g1_i1,65.8197,78.0,63.29,59.0
TRINITY_DN364_c0_g2_i1,76.0888,32.0,81.21,27.0
TRINITY_DN397_c0_g1_i1,53.4539,29.0,58.39,25.0
TRINITY_DN397_c0_g2_i1,68.2398,126.0,59.95,87.0
TRINITY_DN321_c0_g1_i1,236.334,326.0,202.81,220.0
TRINITY_DN321_c1_g1_i1,95.0553,138.0,91.98,105.0
TRINITY_DN396_c0_g1_i1,115.813,116.0,120.5,95.0
TRINITY_DN396_c0_g2_i1,87.4369,92.0,89.37,74.0
TRINITY_DN349_c0_g1_i1,33.4579,15.0,33.87,12.0
TRINITY_DN378_c0_g1_i1,78.1507,30.0,69.15,21.0
TRINITY_DN344_c0_g1_i1,54.2093,35.0,58.93,30.0
TRINITY_DN352_c0_g1_i1,128.632,68.0,117.43,49.0
TRINITY_DN338_c0_g1_i1,84.6857,174.0,78.66,127.0
TRINITY_DN398_c0_g1_i1,58.1886,121.0,58.14,95.0
TRINITY_DN374_c0_g1_i1,63.2082,176.0,65.38,143.0
TRINITY_DN358_c0_g1_i1,141.39700000000005,69.0,147.9,57.0
TRINITY_DN377_c0_g1_i2,64.6665,60.4749,53.39,39.3
TRINITY_DN377_c0_g1_i4,77.0966,65.5251,68.27,45.7
TRINITY_DN342_c0_g1_i1,100.529,98.0,102.95,79.0
TRINITY_DN302_c0_g1_i1,90.3456,93.0,86.4,70.0
TRINITY_DN302_c0_g2_i1,90.1656,71.0,95.11,59.0
TRINITY_DN302_c1_g1_i1,145.909,373.0,149.39,300.0
TRINITY_DN322_c0_g1_i1,75.6627,122.0,77.31,98.0
TRINITY_DN369_c0_g1_i1,51.6227,73.0,53.96,60.0
TRINITY_DN369_c0_g2_i1,34.322,16.0,32.58,12.0
TRINITY_DN359_c0_g1_i1,76.2908,28.0,51.64,15.0
TRINITY_DN390_c0_g1_i1,51.2649,24.0,51.37,19.0
TRINITY_DN319_c0_g1_i2,13.265,18.0084,0.0,0.0
TRINITY_DN319_c0_g1_i1,49.346,82.9916,60.51,80.0
TRINITY_DN309_c0_g1_i1,68.5267,208.0,75.93,181.0
TRINITY_DN327_c0_g1_i1,63.324,120.0,62.45,93.0
TRINITY_DN372_c0_g1_i1,106.685,157.0,109.76,127.0
TRINITY_DN304_c0_g1_i1,0.0,0.0,8.52,3.0
TRINITY_DN304_c0_g1_i2,65.1173,29.0,59.67,21.0
TRINITY_DN350_c0_g1_i1,68.2387,185.0,67.15,143.0
TRINITY_DN388_c0_g1_i1,66.5233,82.0,62.91,61.0
TRINITY_DN388_c0_g2_i1,52.159,72.0,51.59,56.0
TRINITY_DN316_c0_g1_i1,74.206,178.0,74.29,140.0
TRINITY_DN316_c0_g2_i1,472.864,1289.0,495.05,1060.0
TRINITY_DN337_c0_g1_i1,161.092,85.0,158.46,66.0
TRINITY_DN337_c0_g2_i1,116.868,59.0,120.42,48.0
TRINITY_DN392_c0_g1_i1,60.6029,47.0,49.1,30.0
TRINITY_DN394_c0_g1_i1,98.7777,358.0,96.63,275.0
TRINITY_DN335_c0_g1_i1,72.8467,89.0,66.59,64.0
TRINITY_DN334_c0_g1_i2,42.8827,77.6917,44.84,63.86
TRINITY_DN334_c0_g1_i1,42.3471,39.3083,34.41,25.14
TRINITY_DN386_c0_g1_i1,54.8353,31.0,60.53,27.0
TRINITY_DN323_c0_g1_i1,63.7127,122.0,63.79,96.0
TRINITY_DN326_c0_g1_i1,62.6701,34.0,60.72,26.0
TRINITY_DN373_c0_g1_i1,42.6705,27.0,36.07,18.0
TRINITY_DN373_c0_g2_i1,69.3845,118.0,68.82,92.0
TRINITY_DN332_c0_g1_i1,57.9458,124.0,60.07,101.0
TRINITY_DN318_c0_g1_i1,53.8415,349.0,55.03,280.0
TRINITY_DN318_c0_g2_i1,221.359,1378.0,225.72,1103.0
TRINITY_DN381_c0_g1_i1,68.2955,38.0,52.38,23.0
TRINITY_DN331_c0_g1_i1,68.0296,79.0,73.34,67.0
TRINITY_DN393_c0_g1_i1,62.8588,94.0,56.98,67.0
TRINITY_DN380_c0_g1_i1,42.8278,55.0,43.56,44.0
TRINITY_DN375_c0_g1_i1,50.802,107.0,51.96,86.0
TRINITY_DN303_c0_g1_i1,197.135,128.452,201.39,103.46
TRINITY_DN303_c0_g2_i1,238.88,157.548,233.74,121.54
TRINITY_DN343_c0_g1_i1,37.8328,20.0,33.55,14.0
TRINITY_DN343_c0_g2_i1,69.3194,126.0,74.9,107.0
TRINITY_DN339_c0_g1_i1,89.9582,105.0,93.65,86.0
TRINITY_DN391_c0_g1_i1,73.8142,50.0,71.16,38.0
TRINITY_DN391_c0_g2_i1,56.5225,69.0,61.44,59.0
TRINITY_DN387_c0_g1_i1,50.6939,27.0,57.09,24.0
TRINITY_DN387_c0_g2_i1,61.1853,21.0,55.19,15.0
TRINITY_DN311_c0_g1_i1,54.2848,149.0,54.73,118.0
TRINITY_DN486_c0_g1_i1,132.15,385.0,125.86,288.0
TRINITY_DN468_c0_g1_i1,285.552,775.0,284.26,606.0
TRINITY_DN420_c0_g1_i1,85.0191,28.0,91.98,24.0
TRINITY_DN420_c0_g2_i1,131.341,96.0,123.27,71.0
TRINITY_DN434_c0_g1_i1,89.0544,99.0,86.89,76.0
TRINITY_DN403_c0_g1_i1,56.1207,29.0,46.57,19.0
TRINITY_DN489_c0_g1_i1,124.41,368.0,121.38,282.0
TRINITY_DN451_c0_g1_i1,39.8597,27.0,44.95,24.0
TRINITY_DN477_c0_g1_i1,65.5804,278.0,63.7,212.0
TRINITY_DN474_c0_g1_i1,284.266,453.0,283.37,355.0
TRINITY_DN453_c0_g1_i1,182.418,320.0,179.86,248.0
TRINITY_DN411_c0_g1_i1,75.2394,35.0,73.47,27.0
TRINITY_DN411_c0_g2_i1,56.3103,65.0,58.36,53.0
TRINITY_DN495_c0_g1_i1,236.871,346.0,240.3,276.0
TRINITY_DN443_c0_g1_i1,163.585,425.0,158.76,324.0
TRINITY_DN490_c0_g1_i1,159.031,340.0,153.58,258.0
TRINITY_DN483_c0_g1_i1,58.8058,61.0,64.92,53.0
TRINITY_DN416_c0_g1_i1,50.5348,43.0,52.23,35.0
TRINITY_DN460_c0_g1_i1,272.077,170.0,263.83,130.0
TRINITY_DN459_c0_g1_i1,72.953,39.0,61.62,26.0
TRINITY_DN452_c0_g1_i1,464.615,1548.0,472.76,1237.0
TRINITY_DN446_c0_g1_i1,159.806,779.0,156.78,600.0
TRINITY_DN421_c0_g1_i1,52.9092,35.0,44.1,23.0
TRINITY_DN456_c0_g1_i1,105.78,210.0,105.12,164.0
