transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
TRINITY_DN1183_c0_g1_i1	TRINITY_DN1183_c0_g1_i1	794	616.39	82.00	171.00	113.99	100.00
TRINITY_DN1184_c0_g1_i1	TRINITY_DN1184_c0_g1_i1	716	538.39	166.00	396.33	264.19	100.00
TRINITY_DN1185_c0_g1_i1	TRINITY_DN1185_c0_g1_i1	1128	950.39	75.00	101.44	67.62	100.00
TRINITY_DN1186_c0_g1_i1	TRINITY_DN1186_c0_g1_i1	553	375.39	26.00	89.03	59.35	100.00
TRINITY_DN1187_c0_g1_i1	TRINITY_DN1187_c0_g1_i1	573	395.39	10.00	32.51	21.67	100.00
TRINITY_DN1188_c0_g1_i1	TRINITY_DN1188_c0_g1_i1	830	652.39	45.00	88.67	59.10	100.00
TRINITY_DN1189_c0_g1_i1	TRINITY_DN1189_c0_g1_i1	552	374.39	43.00	147.64	98.41	100.00
TRINITY_DN118_c0_g1_i1	TRINITY_DN118_c0_g1_i1	2534	2356.39	0.00	0.00	0.00	100.00
TRINITY_DN118_c0_g1_i4	TRINITY_DN118_c0_g1_i4	2426	2248.39	94.00	53.74	35.82	100.00
TRINITY_DN1190_c0_g1_i1	TRINITY_DN1190_c0_g1_i1	526	348.39	31.00	114.38	76.24	100.00
TRINITY_DN1191_c0_g1_i1	TRINITY_DN1191_c0_g1_i1	601	423.39	13.00	39.47	26.31	100.00
TRINITY_DN1192_c0_g1_i1	TRINITY_DN1192_c0_g1_i1	2906	2728.39	241.00	113.54	75.69	100.00
TRINITY_DN1193_c0_g1_i1	TRINITY_DN1193_c0_g1_i1	978	800.39	169.00	271.42	180.92	100.00
TRINITY_DN1194_c0_g1_i1	TRINITY_DN1194_c0_g1_i1	2388	2210.39	130.00	75.60	50.39	100.00
TRINITY_DN1195_c0_g1_i1	TRINITY_DN1195_c0_g1_i1	2060	1882.39	296.00	202.13	134.74	100.00
TRINITY_DN1196_c0_g1_i1	TRINITY_DN1196_c0_g1_i1	2765	2587.39	854.00	424.27	282.82	100.00
TRINITY_DN1197_c0_g1_i1	TRINITY_DN1197_c0_g1_i1	2117	1939.39	82.00	54.35	36.23	100.00
TRINITY_DN1198_c0_g1_i1	TRINITY_DN1198_c0_g1_i1	953	775.39	206.00	341.50	227.64	100.00
TRINITY_DN1199_c0_g1_i1	TRINITY_DN1199_c0_g1_i1	2715	2537.39	166.00	84.10	56.06	100.00
TRINITY_DN119_c0_g1_i1	TRINITY_DN119_c0_g1_i1	1227	1049.39	160.00	195.99	130.65	100.00
TRINITY_DN11_c0_g1_i1	TRINITY_DN11_c0_g1_i1	1803	1625.39	861.00	680.92	453.90	100.00
TRINITY_DN1200_c0_g1_i1	TRINITY_DN1200_c0_g1_i1	4040	3862.39	437.00	145.44	96.95	100.00
TRINITY_DN1201_c0_g1_i1	TRINITY_DN1201_c0_g1_i1	2844	2666.39	163.00	78.58	52.38	100.00
TRINITY_DN1202_c0_g1_i1	TRINITY_DN1202_c0_g1_i1	3541	3363.39	245.00	93.64	62.42	100.00
TRINITY_DN1203_c0_g1_i1	TRINITY_DN1203_c0_g1_i1	1725	1547.39	71.00	58.98	39.32	100.00
TRINITY_DN1204_c0_g1_i1	TRINITY_DN1204_c0_g1_i1	2572	2394.39	644.00	345.73	230.46	100.00
TRINITY_DN1205_c0_g1_i1	TRINITY_DN1205_c0_g1_i1	1190	1012.39	207.00	262.83	175.20	100.00
TRINITY_DN1206_c0_g1_i1	TRINITY_DN1206_c0_g1_i1	3528	3350.39	571.00	219.07	146.03	100.00
TRINITY_DN1207_c0_g1_i1	TRINITY_DN1207_c0_g1_i1	626	448.39	201.00	576.22	384.10	100.00
TRINITY_DN1208_c0_g1_i1	TRINITY_DN1208_c0_g1_i1	1148	970.39	81.00	107.30	71.52	100.00
TRINITY_DN1209_c0_g1_i1	TRINITY_DN1209_c0_g1_i1	2171	1993.39	85.00	54.81	36.54	100.00
TRINITY_DN120_c0_g1_i1	TRINITY_DN120_c0_g1_i1	808	630.39	39.65	80.86	53.90	100.00
TRINITY_DN120_c0_g1_i4	TRINITY_DN120_c0_g1_i4	817	639.39	57.35	115.29	76.85	100.00
TRINITY_DN1210_c0_g1_i1	TRINITY_DN1210_c0_g1_i1	2554	2376.39	151.00	81.68	54.45	100.00
TRINITY_DN1211_c0_g1_i1	TRINITY_DN1211_c0_g1_i1	598	420.39	49.00	149.83	99.87	100.00
TRINITY_DN1212_c0_g1_i1	TRINITY_DN1212_c0_g1_i1	582	404.39	33.00	104.90	69.92	100.00
TRINITY_DN1213_c0_g1_i1	TRINITY_DN1213_c0_g1_i1	1623	1445.39	58.00	51.58	34.38	100.00
TRINITY_DN1214_c0_g1_i1	TRINITY_DN1214_c0_g1_i1	1049	871.39	80.00	118.01	78.67	100.00
TRINITY_DN1215_c0_g1_i1	TRINITY_DN1215_c0_g1_i1	1283	1105.39	56.00	65.12	43.41	100.00
TRINITY_DN1216_c0_g1_i1	TRINITY_DN1216_c0_g1_i1	1163	985.39	60.00	78.27	52.17	100.00
TRINITY_DN1217_c0_g1_i1	TRINITY_DN1217_c0_g1_i1	924	746.39	61.00	105.05	70.03	100.00
TRINITY_DN1218_c0_g1_i1	TRINITY_DN1218_c0_g1_i1	1295	1117.39	68.00	78.23	52.15	100.00
TRINITY_DN1219_c0_g1_i1	TRINITY_DN1219_c0_g1_i1	1557	1379.39	596.00	555.40	370.23	100.00
TRINITY_DN121_c0_g1_i1	TRINITY_DN121_c0_g1_i1	811	633.39	83.28	169.02	112.67	100.00
TRINITY_DN121_c0_g1_i2	TRINITY_DN121_c0_g1_i2	811	633.39	88.72	180.04	120.02	100.00
TRINITY_DN1220_c0_g1_i1	TRINITY_DN1220_c0_g1_i1	852	674.39	30.00	57.18	38.12	100.00
TRINITY_DN1221_c0_g1_i1	TRINITY_DN1221_c0_g1_i1	996	818.39	434.00	681.68	454.40	100.00
TRINITY_DN1222_c0_g1_i1	TRINITY_DN1222_c0_g1_i1	2487	2309.39	132.00	73.47	48.98	100.00
TRINITY_DN1223_c0_g1_i1	TRINITY_DN1223_c0_g1_i1	875	697.39	39.00	71.88	47.92	100.00
TRINITY_DN1224_c0_g1_i1	TRINITY_DN1224_c0_g1_i1	1277	1099.39	91.00	106.40	70.93	100.00
TRINITY_DN1225_c0_g1_i1	TRINITY_DN1225_c0_g1_i1	3297	3119.39	403.00	166.07	110.70	100.00
TRINITY_DN1226_c0_g1_i1	TRINITY_DN1226_c0_g1_i1	571	393.39	25.00	81.69	54.45	100.00
TRINITY_DN1227_c0_g1_i1	TRINITY_DN1227_c0_g1_i1	1743	1565.39	51.00	41.88	27.92	100.00
TRINITY_DN1228_c0_g1_i1	TRINITY_DN1228_c0_g1_i1	2150	1972.39	299.00	194.86	129.89	100.00
TRINITY_DN1229_c0_g1_i1	TRINITY_DN1229_c0_g1_i1	1011	833.39	36.00	55.53	37.01	100.00
TRINITY_DN122_c0_g1_i1	TRINITY_DN122_c0_g1_i1	830	652.39	21.03	41.44	27.63	100.00
TRINITY_DN122_c0_g1_i2	TRINITY_DN122_c0_g1_i2	767	589.39	18.99	41.42	27.61	100.00
TRINITY_DN122_c0_g2_i1	TRINITY_DN122_c0_g2_i1	621	443.39	26.97	78.20	52.13	100.00
TRINITY_DN122_c1_g1_i1	TRINITY_DN122_c1_g1_i1	693	515.39	40.00	99.76	66.50	100.00
TRINITY_DN1230_c0_g1_i1	TRINITY_DN1230_c0_g1_i1	1747	1569.39	95.00	77.81	51.87	100.00
TRINITY_DN1231_c0_g1_i1	TRINITY_DN1231_c0_g1_i1	3708	3530.39	186.00	67.72	45.14	100.00
TRINITY_DN1232_c0_g1_i1	TRINITY_DN1232_c0_g1_i1	3223	3045.39	142.00	59.94	39.95	100.00
TRINITY_DN1233_c0_g1_i1	TRINITY_DN1233_c0_g1_i1	1083	905.39	307.00	435.86	290.55	100.00
TRINITY_DN1234_c0_g1_i1	TRINITY_DN1234_c0_g1_i1	1592	1414.39	78.00	70.89	47.25	100.00
TRINITY_DN1235_c0_g1_i1	TRINITY_DN1235_c0_g1_i1	3128	2950.39	1763.00	768.11	512.02	100.00
TRINITY_DN1236_c0_g1_i1	TRINITY_DN1236_c0_g1_i1	6720	6542.39	715.00	140.48	93.64	100.00
TRINITY_DN1237_c0_g1_i1	TRINITY_DN1237_c0_g1_i1	1634	1456.39	523.00	461.61	307.71	100.00
TRINITY_DN1238_c0_g1_i1	TRINITY_DN1238_c0_g1_i1	784	606.39	230.00	487.56	325.00	100.00
TRINITY_DN1239_c0_g1_i1	TRINITY_DN1239_c0_g1_i1	1518	1340.39	107.00	102.61	68.40	100.00
TRINITY_DN123_c0_g1_i1	TRINITY_DN123_c0_g1_i1	1519	1341.39	219.00	209.86	139.89	100.00
TRINITY_DN123_c0_g2_i1	TRINITY_DN123_c0_g2_i1	1429	1251.39	221.00	227.01	151.33	100.00
TRINITY_DN1240_c0_g1_i1	TRINITY_DN1240_c0_g1_i1	1286	1108.39	87.00	100.90	67.26	100.00
TRINITY_DN1241_c0_g1_i1	TRINITY_DN1241_c0_g1_i1	3309	3131.39	156.00	64.04	42.69	100.00
TRINITY_DN1242_c0_g1_i1	TRINITY_DN1242_c0_g1_i1	3605	3427.39	248.00	93.01	62.00	100.00
TRINITY_DN1243_c0_g1_i1	TRINITY_DN1243_c0_g1_i1	1422	1244.39	623.00	643.55	428.99	100.00
TRINITY_DN1244_c0_g1_i1	TRINITY_DN1244_c0_g1_i1	828	650.39	44.00	86.96	57.97	100.00
TRINITY_DN1245_c0_g1_i1	TRINITY_DN1245_c0_g1_i1	1166	988.39	147.00	191.18	127.44	100.00
TRINITY_DN1246_c0_g1_i1	TRINITY_DN1246_c0_g1_i1	2124	1946.39	86.00	56.80	37.86	100.00
TRINITY_DN1247_c0_g1_i1	TRINITY_DN1247_c0_g1_i1	1096	918.39	123.00	172.16	114.76	100.00
TRINITY_DN1248_c0_g1_i1	TRINITY_DN1248_c0_g1_i1	608	430.39	61.00	182.19	121.44	100.00
TRINITY_DN1249_c0_g1_i1	TRINITY_DN1249_c0_g1_i1	6206	6028.39	655.00	139.67	93.10	100.00
TRINITY_DN124_c0_g1_i1	TRINITY_DN124_c0_g1_i1	1995	1817.39	197.00	139.34	92.88	100.00
TRINITY_DN1250_c0_g1_i1	TRINITY_DN1250_c0_g1_i1	669	491.39	59.00	154.34	102.88	100.00
TRINITY_DN1251_c0_g1_i1	TRINITY_DN1251_c0_g1_i1	1527	1349.39	188.00	179.09	119.38	100.00
TRINITY_DN1252_c0_g1_i1	TRINITY_DN1252_c0_g1_i1	2073	1895.39	249.00	168.87	112.57	100.00
TRINITY_DN1253_c0_g1_i1	TRINITY_DN1253_c0_g1_i1	2783	2605.39	207.00	102.13	68.08	100.00
TRINITY_DN1254_c0_g1_i1	TRINITY_DN1254_c0_g1_i1	2693	2515.39	150.00	76.65	51.10	100.00
TRINITY_DN1255_c0_g1_i1	TRINITY_DN1255_c0_g1_i1	1014	836.39	40.00	61.48	40.98	100.00
TRINITY_DN1256_c0_g1_i1	TRINITY_DN1256_c0_g1_i1	2058	1880.39	121.00	82.72	55.14	100.00
TRINITY_DN1257_c0_g1_i1	TRINITY_DN1257_c0_g1_i1	2761	2583.39	146.00	72.65	48.43	100.00
TRINITY_DN1258_c0_g1_i1	TRINITY_DN1258_c0_g1_i1	2285	2107.39	272.00	165.91	110.60	100.00
TRINITY_DN1259_c0_g1_i1	TRINITY_DN1259_c0_g1_i1	2461	2283.39	212.00	119.35	79.56	100.00
TRINITY_DN125_c0_g1_i1	TRINITY_DN125_c0_g1_i1	1530	1352.39	116.00	110.26	73.50	100.00
TRINITY_DN1260_c0_g1_i1	TRINITY_DN1260_c0_g1_i1	1010	832.39	117.00	180.68	120.44	100.00
TRINITY_DN1261_c0_g1_i1	TRINITY_DN1261_c0_g1_i1	1457	1279.39	51.00	51.24	34.16	100.00
TRINITY_DN1262_c0_g1_i1	TRINITY_DN1262_c0_g1_i1	1186	1008.39	72.00	91.78	61.18	100.00
TRINITY_DN1263_c0_g1_i1	TRINITY_DN1263_c0_g1_i1	3257	3079.39	192.00	80.15	53.43	100.00
TRINITY_DN1264_c0_g1_i1	TRINITY_DN1264_c0_g1_i1	2379	2201.39	461.00	269.19	179.44	100.00
TRINITY_DN1265_c0_g1_i1	TRINITY_DN1265_c0_g1_i1	1857	1679.39	92.00	70.42	46.94	100.00
TRINITY_DN1266_c0_g1_i1	TRINITY_DN1266_c0_g1_i1	2254	2076.39	279.00	172.72	115.14	100.00
TRINITY_DN1267_c0_g1_i1	TRINITY_DN1267_c0_g1_i1	2949	2771.39	171.00	79.31	52.87	100.00
TRINITY_DN1268_c0_g1_i1	TRINITY_DN1268_c0_g1_i1	1132	954.39	113.00	152.20	101.45	100.00
TRINITY_DN1269_c0_g1_i1	TRINITY_DN1269_c0_g1_i1	1505	1327.39	192.00	185.93	123.94	100.00
TRINITY_DN126_c0_g1_i1	TRINITY_DN126_c0_g1_i1	656	478.39	59.37	159.52	106.34	100.00
TRINITY_DN126_c0_g1_i2	TRINITY_DN126_c0_g1_i2	620	442.39	72.63	211.04	140.68	100.00
TRINITY_DN1270_c0_g1_i1	TRINITY_DN1270_c0_g1_i1	2414	2236.39	165.00	94.84	63.22	100.00
TRINITY_DN1271_c0_g1_i1	TRINITY_DN1271_c0_g1_i1	1513	1335.39	370.00	356.16	237.41	100.00
TRINITY_DN1272_c0_g1_i1	TRINITY_DN1272_c0_g1_i1	2675	2497.39	271.00	139.49	92.98	100.00
TRINITY_DN1273_c0_g1_i1	TRINITY_DN1273_c0_g1_i1	556	378.39	14.00	47.56	31.70	100.00
TRINITY_DN1274_c0_g1_i1	TRINITY_DN1274_c0_g1_i1	2944	2766.39	255.00	118.49	78.98	100.00
TRINITY_DN1275_c0_g1_i1	TRINITY_DN1275_c0_g1_i1	2544	2366.39	498.00	270.52	180.32	100.00
TRINITY_DN1276_c0_g1_i1	TRINITY_DN1276_c0_g1_i1	2028	1850.39	322.00	223.69	149.11	100.00
TRINITY_DN1277_c0_g1_i1	TRINITY_DN1277_c0_g1_i1	1880	1702.39	190.00	143.46	95.63	100.00
TRINITY_DN1278_c0_g1_i1	TRINITY_DN1278_c0_g1_i1	554	376.39	13.00	44.40	29.59	100.00
TRINITY_DN1279_c0_g1_i1	TRINITY_DN1279_c0_g1_i1	1821	1643.39	228.00	178.34	118.88	100.00
TRINITY_DN127_c0_g1_i1	TRINITY_DN127_c0_g1_i1	1333	1155.39	109.00	121.27	80.84	100.00
TRINITY_DN1280_c0_g1_i1	TRINITY_DN1280_c0_g1_i1	2340	2162.39	222.00	131.97	87.97	100.00
TRINITY_DN1281_c0_g1_i1	TRINITY_DN1281_c0_g1_i1	923	745.39	89.00	153.48	102.31	100.00
TRINITY_DN1282_c0_g1_i1	TRINITY_DN1282_c0_g1_i1	1055	877.39	39.00	57.14	38.09	100.00
TRINITY_DN1283_c0_g1_i1	TRINITY_DN1283_c0_g1_i1	1301	1123.39	58.00	66.37	44.24	100.00
TRINITY_DN1284_c0_g1_i1	TRINITY_DN1284_c0_g1_i1	1409	1231.39	60.00	62.63	41.75	100.00
TRINITY_DN1285_c0_g1_i1	TRINITY_DN1285_c0_g1_i1	3042	2864.39	364.00	163.35	108.89	100.00
TRINITY_DN1286_c0_g1_i1	TRINITY_DN1286_c0_g1_i1	1599	1421.39	97.00	87.72	58.48	100.00
TRINITY_DN1287_c0_g1_i1	TRINITY_DN1287_c0_g1_i1	1786	1608.39	94.00	75.13	50.08	100.00
TRINITY_DN1288_c0_g1_i1	TRINITY_DN1288_c0_g1_i1	2141	1963.39	135.00	88.38	58.92	100.00
TRINITY_DN1289_c0_g1_i1	TRINITY_DN1289_c0_g1_i1	1301	1123.39	61.00	69.80	46.53	100.00
TRINITY_DN128_c0_g1_i1	TRINITY_DN128_c0_g1_i1	1683	1505.39	86.00	73.43	48.95	100.00
TRINITY_DN1290_c0_g1_i1	TRINITY_DN1290_c0_g1_i1	936	758.39	65.00	110.17	73.44	100.00
TRINITY_DN1291_c0_g1_i1	TRINITY_DN1291_c0_g1_i1	1292	1114.39	108.00	124.58	83.04	100.00
TRINITY_DN1292_c0_g1_i1	TRINITY_DN1292_c0_g1_i1	2468	2290.39	393.00	220.56	147.03	100.00
TRINITY_DN1293_c0_g1_i1	TRINITY_DN1293_c0_g1_i1	3105	2927.39	1150.00	504.97	336.61	100.00
TRINITY_DN1294_c0_g1_i1	TRINITY_DN1294_c0_g1_i1	1171	993.39	100.00	129.40	86.26	100.00
TRINITY_DN1295_c0_g1_i1	TRINITY_DN1295_c0_g1_i1	2562	2384.39	143.00	77.09	51.39	100.00
TRINITY_DN1296_c0_g1_i1	TRINITY_DN1296_c0_g1_i1	1211	1033.39	68.00	84.59	56.38	100.00
TRINITY_DN1297_c0_g1_i1	TRINITY_DN1297_c0_g1_i1	1593	1415.39	194.00	176.19	117.45	100.00
TRINITY_DN1298_c0_g1_i1	TRINITY_DN1298_c0_g1_i1	799	621.39	37.00	76.54	51.02	100.00
TRINITY_DN1299_c0_g1_i1	TRINITY_DN1299_c0_g1_i1	1026	848.39	72.00	109.09	72.72	100.00
TRINITY_DN129_c0_g1_i1	TRINITY_DN129_c0_g1_i1	1644	1466.39	86.00	75.39	50.25	100.00
TRINITY_DN129_c0_g2_i1	TRINITY_DN129_c0_g2_i1	1945	1767.39	123.00	89.46	59.63	100.00
TRINITY_DN12_c0_g1_i2	TRINITY_DN12_c0_g1_i2	2203	2025.39	488.35	309.94	206.60	100.00
TRINITY_DN12_c0_g1_i4	TRINITY_DN12_c0_g1_i4	2203	2025.39	873.64	554.46	369.60	100.00
TRINITY_DN12_c0_g1_i5	TRINITY_DN12_c0_g1_i5	2226	2048.39	658.69	413.35	275.54	100.00
TRINITY_DN12_c0_g1_i7	TRINITY_DN12_c0_g1_i7	2226	2048.39	1124.32	705.55	470.32	100.00
TRINITY_DN1300_c0_g1_i1	TRINITY_DN1300_c0_g1_i1	1385	1207.39	42.00	44.71	29.81	100.00
TRINITY_DN1301_c0_g1_i1	TRINITY_DN1301_c0_g1_i1	2190	2012.39	314.00	200.57	133.70	100.00
TRINITY_DN1302_c0_g1_i1	TRINITY_DN1302_c0_g1_i1	2033	1855.39	396.00	274.35	182.88	100.00
TRINITY_DN1303_c0_g1_i1	TRINITY_DN1303_c0_g1_i1	622	444.39	77.00	222.73	148.47	100.00
TRINITY_DN1304_c0_g1_i1	TRINITY_DN1304_c0_g1_i1	607	429.39	123.00	368.21	245.45	100.00
TRINITY_DN1305_c0_g1_i1	TRINITY_DN1305_c0_g1_i1	1221	1043.39	55.00	67.76	45.17	100.00
TRINITY_DN1306_c0_g1_i1	TRINITY_DN1306_c0_g1_i1	2981	2803.39	501.00	229.72	153.13	100.00
TRINITY_DN1307_c0_g1_i1	TRINITY_DN1307_c0_g1_i1	1305	1127.39	161.00	183.57	122.37	100.00
TRINITY_DN1308_c0_g1_i1	TRINITY_DN1308_c0_g1_i1	1913	1735.39	175.00	129.63	86.41	100.00
TRINITY_DN1309_c0_g1_i1	TRINITY_DN1309_c0_g1_i1	2296	2118.39	230.00	139.56	93.03	100.00
TRINITY_DN130_c0_g1_i1	TRINITY_DN130_c0_g1_i1	2813	2635.39	207.00	100.97	67.30	100.00
TRINITY_DN1310_c0_g1_i1	TRINITY_DN1310_c0_g1_i1	2599	2421.39	414.00	219.78	146.50	100.00
TRINITY_DN1311_c0_g1_i1	TRINITY_DN1311_c0_g1_i1	2380	2202.39	366.00	213.62	142.40	100.00
TRINITY_DN1312_c0_g1_i1	TRINITY_DN1312_c0_g1_i1	1096	918.39	128.00	179.16	119.42	100.00
TRINITY_DN1313_c0_g1_i1	TRINITY_DN1313_c0_g1_i1	1700	1522.39	244.00	206.02	137.33	100.00
TRINITY_DN1314_c0_g1_i1	TRINITY_DN1314_c0_g1_i1	839	661.39	70.00	136.05	90.69	100.00
TRINITY_DN1315_c0_g1_i1	TRINITY_DN1315_c0_g1_i1	1706	1528.39	218.00	183.35	122.22	100.00
TRINITY_DN1316_c0_g1_i1	TRINITY_DN1316_c0_g1_i1	2342	2164.39	101.00	59.98	39.99	100.00
TRINITY_DN1317_c0_g1_i1	TRINITY_DN1317_c0_g1_i1	2282	2104.39	2067.00	1262.60	841.64	100.00
TRINITY_DN1318_c0_g1_i1	TRINITY_DN1318_c0_g1_i1	841	663.39	47.00	91.07	60.71	100.00
TRINITY_DN1319_c0_g1_i1	TRINITY_DN1319_c0_g1_i1	1366	1188.39	104.00	112.49	74.99	100.00
TRINITY_DN131_c0_g1_i1	TRINITY_DN131_c0_g1_i1	736	558.39	27.00	62.15	41.43	100.00
TRINITY_DN131_c0_g2_i1	TRINITY_DN131_c0_g2_i1	5411	5233.39	766.69	188.31	125.53	100.00
TRINITY_DN131_c0_g2_i2	TRINITY_DN131_c0_g2_i2	572	394.39	0.00	0.00	0.00	0.00
TRINITY_DN131_c0_g2_i3	TRINITY_DN131_c0_g2_i3	1229	1051.39	126.00	154.05	102.69	100.00
TRINITY_DN131_c0_g2_i4	TRINITY_DN131_c0_g2_i4	1172	994.39	86.95	112.40	74.92	100.00
TRINITY_DN131_c0_g2_i5	TRINITY_DN131_c0_g2_i5	5391	5213.39	78.58	19.38	12.92	100.00
TRINITY_DN131_c0_g2_i6	TRINITY_DN131_c0_g2_i6	678	500.39	40.00	102.75	68.50	100.00
TRINITY_DN131_c0_g2_i7	TRINITY_DN131_c0_g2_i7	1497	1319.39	43.78	42.65	28.43	100.00
TRINITY_DN131_c0_g3_i1	TRINITY_DN131_c0_g3_i1	1134	956.39	148.00	198.92	132.60	100.00
TRINITY_DN131_c0_g4_i1	TRINITY_DN131_c0_g4_i1	934	756.39	85.00	144.45	96.29	100.00
TRINITY_DN131_c0_g5_i1	TRINITY_DN131_c0_g5_i1	1792	1614.39	120.00	95.55	63.69	100.00
TRINITY_DN131_c0_g6_i1	TRINITY_DN131_c0_g6_i1	1457	1279.39	67.00	67.32	44.87	100.00
TRINITY_DN131_c1_g1_i3	TRINITY_DN131_c1_g1_i3	1657	1479.39	223.00	193.76	129.16	100.00
TRINITY_DN131_c2_g1_i1	TRINITY_DN131_c2_g1_i1	1178	1000.39	64.00	82.24	54.82	100.00
TRINITY_DN131_c3_g1_i1	TRINITY_DN131_c3_g1_i1	835	657.39	27.00	52.79	35.19	100.00
TRINITY_DN131_c3_g2_i1	TRINITY_DN131_c3_g2_i1	1861	1683.39	91.00	69.49	46.32	100.00
TRINITY_DN131_c3_g3_i1	TRINITY_DN131_c3_g3_i1	1681	1503.39	110.00	94.05	62.69	100.00
TRINITY_DN1320_c0_g1_i1	TRINITY_DN1320_c0_g1_i1	3068	2890.39	2166.00	963.28	642.12	100.00
TRINITY_DN1321_c0_g1_i1	TRINITY_DN1321_c0_g1_i1	2802	2624.39	1641.00	803.77	535.79	100.00
TRINITY_DN1322_c0_g1_i1	TRINITY_DN1322_c0_g1_i1	1411	1233.39	79.00	82.33	54.88	100.00
TRINITY_DN1323_c0_g1_i1	TRINITY_DN1323_c0_g1_i1	3242	3064.39	193.00	80.96	53.97	100.00
TRINITY_DN1324_c0_g1_i1	TRINITY_DN1324_c0_g1_i1	3413	3235.39	287.00	114.03	76.01	100.00
TRINITY_DN1325_c0_g1_i1	TRINITY_DN1325_c0_g1_i1	901	723.39	34.00	60.42	40.27	100.00
TRINITY_DN1326_c0_g1_i1	TRINITY_DN1326_c0_g1_i1	2217	2039.39	182.00	114.72	76.47	100.00
TRINITY_DN1327_c0_g1_i1	TRINITY_DN1327_c0_g1_i1	1234	1056.39	57.00	69.36	46.23	100.00
TRINITY_DN1328_c0_g1_i1	TRINITY_DN1328_c0_g1_i1	2419	2241.39	238.00	136.49	90.99	100.00
TRINITY_DN1329_c0_g1_i1	TRINITY_DN1329_c0_g1_i1	736	558.39	196.00	451.20	300.77	100.00
TRINITY_DN132_c0_g1_i1	TRINITY_DN132_c0_g1_i1	1838	1660.39	124.00	96.00	63.99	100.00
TRINITY_DN1330_c0_g1_i1	TRINITY_DN1330_c0_g1_i1	3983	3805.39	793.00	267.87	178.56	100.00
TRINITY_DN1331_c0_g1_i1	TRINITY_DN1331_c0_g1_i1	1060	882.39	43.00	62.64	41.76	100.00
TRINITY_DN1332_c0_g1_i1	TRINITY_DN1332_c0_g1_i1	1451	1273.39	128.00	129.21	86.13	100.00
TRINITY_DN1333_c0_g1_i1	TRINITY_DN1333_c0_g1_i1	2203	2025.39	162.00	102.81	68.54	100.00
TRINITY_DN1334_c0_g1_i1	TRINITY_DN1334_c0_g1_i1	1349	1171.39	230.00	252.39	168.24	100.00
TRINITY_DN1335_c0_g1_i1	TRINITY_DN1335_c0_g1_i1	3312	3134.39	419.00	171.83	114.54	100.00
TRINITY_DN1336_c0_g1_i1	TRINITY_DN1336_c0_g1_i1	1649	1471.39	144.00	125.80	83.86	100.00
TRINITY_DN1337_c0_g1_i1	TRINITY_DN1337_c0_g1_i1	4774	4596.39	607.00	169.75	113.16	100.00
TRINITY_DN1338_c0_g1_i1	TRINITY_DN1338_c0_g1_i1	1626	1448.39	68.00	60.35	40.23	100.00
TRINITY_DN1339_c0_g1_i1	TRINITY_DN1339_c0_g1_i1	739	561.39	23.00	52.66	35.11	100.00
TRINITY_DN133_c0_g1_i1	TRINITY_DN133_c0_g1_i1	2862	2684.39	259.00	124.02	82.67	100.00
TRINITY_DN1340_c0_g1_i1	TRINITY_DN1340_c0_g1_i1	1655	1477.39	86.00	74.83	49.88	100.00
TRINITY_DN1341_c0_g1_i1	TRINITY_DN1341_c0_g1_i1	951	773.39	184.00	305.82	203.86	100.00
TRINITY_DN1342_c0_g1_i1	TRINITY_DN1342_c0_g1_i1	2667	2489.39	131.00	67.64	45.09	100.00
TRINITY_DN1343_c0_g1_i1	TRINITY_DN1343_c0_g1_i1	2871	2693.39	217.00	103.56	69.04	100.00
TRINITY_DN1344_c0_g1_i1	TRINITY_DN1344_c0_g1_i1	2454	2276.39	229.00	129.31	86.20	100.00
TRINITY_DN1345_c0_g1_i1	TRINITY_DN1345_c0_g1_i1	1042	864.39	52.00	77.33	51.55	100.00
TRINITY_DN1346_c0_g1_i1	TRINITY_DN1346_c0_g1_i1	1530	1352.39	98.00	93.15	62.09	100.00
TRINITY_DN1347_c0_g1_i1	TRINITY_DN1347_c0_g1_i1	2614	2436.39	371.00	195.74	130.48	100.00
TRINITY_DN1348_c0_g1_i1	TRINITY_DN1348_c0_g1_i1	1595	1417.39	247.00	224.00	149.32	100.00
TRINITY_DN1349_c0_g1_i1	TRINITY_DN1349_c0_g1_i1	909	731.39	66.00	116.00	77.32	100.00
TRINITY_DN134_c0_g1_i1	TRINITY_DN134_c0_g1_i1	813	635.39	62.00	125.43	83.61	100.00
TRINITY_DN1350_c0_g1_i1	TRINITY_DN1350_c0_g1_i1	1566	1388.39	258.00	238.87	159.23	100.00
TRINITY_DN1351_c0_g1_i1	TRINITY_DN1351_c0_g1_i1	1536	1358.39	100.00	94.63	63.08	100.00
TRINITY_DN1352_c0_g1_i1	TRINITY_DN1352_c0_g1_i1	5694	5516.39	527.00	122.80	81.86	100.00
TRINITY_DN1353_c0_g1_i1	TRINITY_DN1353_c0_g1_i1	1871	1693.39	269.00	204.20	136.12	100.00
TRINITY_DN1354_c0_g1_i1	TRINITY_DN1354_c0_g1_i1	1265	1087.39	43.00	50.83	33.88	100.00
TRINITY_DN1355_c0_g1_i1	TRINITY_DN1355_c0_g1_i1	808	630.39	307.00	626.00	417.29	100.00
TRINITY_DN1356_c0_g1_i1	TRINITY_DN1356_c0_g1_i1	1491	1313.39	171.00	167.36	111.56	100.00
